,YearSampled,Pasture,Plot,Transect,Distance,AG,BOBU,C3PG,FORB,SD,WSPG,SS,OTHER,NA,Block,Treatment,Ecosite,PastureSize_ha,X,Y
1093,2016,15E,3,4,S,106.56,270.17,36.6,425.17,23.14,0,350.37,0,0,1,TGM,Loamy,133.06,520258,4520250
1094,2016,15E,4,1,N,429.48,559.72,0.54,14.53,285.78,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
1095,2016,15E,4,1,S,455.85,141.01,88.26,31.22,129.71,1.61,0,0,0,1,TGM,Loamy,133.06,520358,4520020
1096,2016,15E,4,4,N,343.91,454.78,60.82,0,325.61,11.84,0,0,0,1,TGM,Loamy,133.06,520358,4520020
1097,2016,15E,4,4,S,458,374.05,17.76,177.6,555.96,177.6,0,0,0,1,TGM,Loamy,133.06,520358,4520020
1098,2016,17N,1,1,N,483.84,231.42,113.56,0,143.7,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
1099,2016,17N,1,1,S,179.22,107.1,131.32,0,48.44,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
1100,2016,17N,1,4,N,396.65,120.02,268.02,23.14,344.98,24.76,0,0,0,9,TGM,Loamy,128.63,525796,4520980
1101,2016,17N,1,4,S,238.42,216.35,188.91,90.42,198.59,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
1102,2016,17N,2,1,N,196.44,202.9,186.75,0,133.47,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
1103,2016,17N,2,1,S,246.49,182.99,79.11,1025.26,133.47,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
1104,2016,17N,2,4,S,285.78,258.87,72.66,88.26,59.74,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
1105,2016,17N,3,1,N,0,0,1103.3,0,882.64,232.5,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
1106,2016,17N,3,1,S,0,1112.45,982.21,0,787.92,229.81,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
1107,2016,17N,3,4,N,90.96,0,141.01,372.97,496.75,1236.77,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
1108,2016,17N,3,4,S,0,0,858.96,0,2268.5,1934.81,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
1109,2016,17N,4,1,N,0,0,1153.35,0,1320.19,637.22,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
1110,2016,17N,4,1,S,0,0,1514.48,0,1096.3,474.69,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
1111,2016,17N,4,4,N,67.81,4.31,117.86,0,911.17,643.14,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
1112,2016,17N,4,4,S,178.68,0,0,0,559.72,848.73,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
1113,2016,17N,5,1,N,57.59,51.67,291.16,30.68,83.96,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
1114,2016,17N,5,1,S,217.97,40.36,128.63,25.83,203.44,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
1115,2016,17N,5,4,N,177.6,54.9,501.06,13.99,374.05,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
1116,2016,17N,5,4,S,0,314.31,6.46,17.76,129.71,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
1117,2016,17N,6,1,N,35.52,180.83,415.49,312.69,27.99,38.75,0,0,0,9,TGM,Sandy,128.63,526951,4520590
1118,2016,17N,6,1,S,103.87,65.66,509.13,32.29,50.59,0,0,0,0,9,TGM,Sandy,128.63,526951,4520590
1119,2016,17N,6,4,N,0,20.99,1031.18,162.54,730.33,93.65,0,0,0,9,TGM,Sandy,128.63,526951,4520590
1120,2016,17N,6,4,S,0,68.35,678.66,211.51,212.05,0,0,0,0,9,TGM,Sandy,128.63,526951,4520590
1121,2016,17S,1,1,N,283.63,272.33,0,8.61,99.03,0,0,0,0,9,AGM,Loamy,128.7,525807,4519970
1122,2016,17S,1,1,S,688.35,186.75,76.96,0,41.98,203.98,0,0,0,9,AGM,Loamy,128.7,525807,4519970
1123,2016,17S,1,4,N,97.41,303,39.29,0,59.74,0,0,0,0,9,AGM,Loamy,128.7,525807,4519970
1124,2016,17S,1,4,S,13.45,171.68,574.25,7.53,67.81,0,0,0,0,9,AGM,Loamy,128.7,525807,4519970
1125,2016,17S,2,1,N,393.96,160.38,225.5,5.38,63.51,0,0,0,0,9,AGM,Loamy,128.7,525814,4520220
1126,2016,17S,2,1,S,750.24,302.47,0,11.3,7.53,0,0,0,0,9,AGM,Loamy,128.7,525814,4520220
1127,2016,17S,2,4,N,402.57,145.31,0,0.16,68.35,67.81,0,0,0,9,AGM,Loamy,128.7,525814,4520220
1128,2016,17S,2,4,S,568.87,115.71,96.34,7.53,36.06,11.84,0,0,0,9,AGM,Loamy,128.7,525814,4520220
1129,2016,17S,3,1,N,0,0,335.3,0,126.48,418.72,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
1130,2016,17S,3,1,S,128.63,129.71,170.07,0.43,190.52,152.85,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
1131,2016,17S,3,4,N,0,0,48.98,81.81,26.91,1626.43,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
1132,2016,17S,3,4,S,0,29.6,809.98,106.56,128.09,878.87,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
1133,2016,17S,4,1,S,35.52,233.58,494.06,0,200.21,0,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
1134,2016,17S,4,4,N,0,67.27,263.18,37.67,228.73,800.84,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
1135,2016,17S,4,4,S,0,0,242.73,19.38,567.26,884.26,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
1136,2016,17S,5,1,N,21.53,139.93,497.83,139.39,27.45,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
1137,2016,17S,5,1,S,23.14,263.18,108.72,0,90.42,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
1138,2016,17S,5,4,N,4.31,139.39,125.4,66.2,48.98,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
1139,2016,17S,5,4,S,2.69,324.53,11.84,4.31,75.35,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
1140,2016,17S,6,1,N,0,40.36,1600.06,15.61,224.97,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
1141,2016,17S,6,1,S,0,0,1801.34,426.25,64.05,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
1142,2016,17S,6,4,N,0,33.91,1242.16,0,154.46,32.29,0,0,0,9,AGM,Sandy,128.7,526947,4520140
1143,2016,17S,6,4,S,255.1,71.58,884.26,0,93.65,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
1144,2016,18S,1,1,N,168.99,386.42,34.44,23.68,331.53,0,179.22,0,0,6,AGM,Sandy,131.95,524290,4519770
1145,2016,18S,1,1,S,9.15,82.34,480.61,50.59,1132.36,0,0,0,0,6,AGM,Sandy,131.95,524290,4519770
1146,2016,18S,1,4,N,0,20.99,1219.55,2.15,1060.25,60.82,0,0,0,6,AGM,Sandy,131.95,524290,4519770
1147,2016,18S,1,4,S,0,125.4,1517.71,0,485.99,0,114.64,0,0,6,AGM,Sandy,131.95,524290,4519770
1148,2016,18S,2,1,N,0,104.41,817.52,0,980.05,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
1149,2016,18S,2,1,S,318.61,13.45,326.68,60.82,229.81,0,555.96,0,0,6,AGM,Sandy,131.95,524267,4520060
1150,2016,18S,2,4,N,0,216.89,431.63,109.25,306.77,0,276.09,0,0,6,AGM,Sandy,131.95,524267,4520060
1151,2016,18S,2,4,S,39.29,92.57,778.23,4.84,298.16,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
1152,2016,18S,3,1,N,0,168.46,707.73,0,1611.9,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
1153,2016,18S,3,1,S,0,111.94,875.64,7.53,319.15,0,79.65,0,0,6,AGM,Sandy,131.95,524564,4520040
1154,2016,18S,3,4,N,21.53,42.52,421.95,3.77,386.96,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
1155,2016,18S,3,4,S,0,137.24,638.84,0,292.24,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
1156,2016,18S,4,1,N,0,156.61,1400.92,0,842.81,0,3.23,0,0,6,AGM,Sandy,131.95,524652,4519770
1157,2016,18S,4,1,S,16.68,170.61,1020.42,0,463.92,0,0,0,0,6,AGM,Sandy,131.95,524652,4519770
1158,2016,18S,4,4,N,12.38,91.49,768.54,170.07,463.39,0,0,0,0,6,AGM,Sandy,131.95,524652,4519770
1159,2016,18S,4,4,S,0,0,1783.04,99.03,656.06,60.28,0,0,0,6,AGM,Sandy,131.95,524652,4519770
1160,2016,19N,1,1,N,519.9,84.5,360.05,0,324.53,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
1161,2016,19N,1,1,S,269.64,18.3,526.36,7,127.55,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
1162,2016,19N,1,4,N,67.27,17.76,646.37,8.61,400.96,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
1163,2016,19N,1,4,S,142.08,30.68,933.23,0,440.78,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
1164,2016,19N,2,1,N,0,81.27,1054.33,45.21,483.84,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
1165,2016,19N,2,1,S,1.61,540.35,57.59,129.17,247.03,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
1166,2016,19N,2,4,N,202.9,59.2,572.1,0,495.68,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
1167,2016,19N,2,4,S,11.84,25.3,1781.97,0,339.06,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
1168,2016,19N,3,1,N,0,45.75,390.73,0,291.7,0,0,0,0,6,TGM,Sandy,129.18,524632,4519370
1169,2016,19N,3,1,S,0,39.83,484.38,0,512.9,124.32,0,0,0,6,TGM,Sandy,129.18,524632,4519370
1170,2016,19N,3,4,N,0,315.92,198.59,0,131.32,0,0,0,0,6,TGM,Sandy,129.18,524632,4519370
1171,2016,19N,3,4,S,0,42.52,963.91,0,95.8,0,0,0,0,6,TGM,Sandy,129.18,524632,4519370
1172,2016,19N,4,1,N,0,0,1861.08,0,621.08,0,0,0,0,6,TGM,Sandy,129.18,524671,4518980
1173,2016,19N,4,1,S,0,170.61,723.34,0,617.31,113.56,0,0,0,6,TGM,Sandy,129.18,524671,4518980
1174,2016,20NW,1,1,N,0,0,1047.33,2.69,659.83,72.66,0,0,0,10,AGM,Sandy,128.56,525786,4518290
1175,2016,20NW,1,1,S,0,5.92,879.41,0,164.69,0,0,0,0,10,AGM,Sandy,128.56,525786,4518290
1176,2016,20NW,1,4,N,0,186.75,827.75,440.78,437.01,0,0,0,0,10,AGM,Sandy,128.56,525786,4518290
1177,2016,20NW,1,4,S,0,12.92,953.14,16.68,554.88,423.56,0,0,0,10,AGM,Sandy,128.56,525786,4518290
1178,2016,20NW,2,1,N,0,0,1220.09,11.3,407.41,134.55,0,0,0,10,AGM,Sandy,128.56,526107,4518590
1179,2016,20NW,2,1,S,0,249.72,735.71,53.28,513.44,0,0,0,0,10,AGM,Sandy,128.56,526107,4518590
1180,2016,20NW,2,4,N,0,0,1000.51,1.61,428.94,16.15,0,0,0,10,AGM,Sandy,128.56,526107,4518590
1181,2016,20NW,2,4,S,0,0,1529.01,1.61,1090.38,177.6,0,0,0,10,AGM,Sandy,128.56,526107,4518590
1182,2016,20NW,3,1,N,61.89,470.38,98.49,2.15,355.21,49.51,0,0,0,10,AGM,Sandy,128.56,525793,4519020
1183,2016,20NW,3,1,S,258.33,448.32,0,67.81,398.26,167.92,0,0,0,10,AGM,Sandy,128.56,525793,4519020
1184,2016,20NW,3,4,N,72.12,0,439.17,0,409.57,247.57,0,0,0,10,AGM,Sandy,128.56,525793,4519020
1185,2016,20NW,3,4,S,48.98,127.55,1428.91,178.68,872.42,144.77,0,0,0,10,AGM,Sandy,128.56,525793,4519020
1186,2016,20NW,4,1,N,116.79,0,589.32,236.81,283.09,185.68,0,0,0,10,AGM,Sandy,128.56,525786,4519290
1187,2016,20NW,4,1,S,456.93,525.28,0,9.15,328.3,0,0,0,0,10,AGM,Sandy,128.56,525786,4519290
1188,2016,20NW,4,4,N,375.66,44.67,87.73,292.78,68.89,30.14,0,0,0,10,AGM,Sandy,128.56,525786,4519290
1189,2016,20NW,4,4,S,1394.47,0,31.75,154.46,283.63,264.79,0,0,0,10,AGM,Sandy,128.56,525786,4519290
1190,2016,20NW,5,1,N,22.6,55.97,84.5,11.3,306.23,286.86,0,0,0,10,AGM,Salt Flats,128.56,526671,4519170
1191,2016,20NW,5,1,S,113.56,257.26,682.97,0,835.28,124.32,0,0,0,10,AGM,Salt Flats,128.56,526671,4519170
1192,2016,20NW,5,4,N,0,0,80.73,19.91,450.47,929.46,0,0,0,10,AGM,Salt Flats,128.56,526671,4519170
1193,2016,20NW,5,4,S,0.54,328.84,967.14,2.15,2184,370.28,0,0,0,10,AGM,Salt Flats,128.56,526671,4519170
1194,2016,20NW,6,1,N,0,0,1731.91,3.23,2692.59,165.23,0,0,0,10,AGM,Salt Flats,128.56,526563,4519400
1195,2016,20NW,6,1,S,0,247.03,1269.07,60.28,1741.06,61.35,0,0,0,10,AGM,Salt Flats,128.56,526563,4519400
1196,2016,20NW,6,4,N,1.61,115.71,230.89,0,271.25,251.34,0,0,0,10,AGM,Salt Flats,128.56,526563,4519400
1197,2016,20NW,6,4,S,0,81.27,1319.66,0,1746.98,299.78,0,0,0,10,AGM,Salt Flats,128.56,526563,4519400
1198,2016,20SE,1,1,N,0,0,779.31,0,250.26,74.27,0,0,0,10,TGM,Sandy,129.46,526233,4518150
1199,2016,20SE,1,1,S,0,0,977.9,0,543.58,275.02,0,0,0,10,TGM,Sandy,129.46,526233,4518150
1200,2016,20SE,1,4,N,0,0,1666.25,0,1277.68,34.44,0,0,0,10,TGM,Sandy,129.46,526233,4518150
1201,2016,20SE,1,4,S,0,0,1139.9,77.5,728.18,40.36,0,0,0,10,TGM,Sandy,129.46,526233,4518150
1202,2016,20SE,2,1,N,0,0,1210.4,35.52,236.27,67.27,0,0,0,10,TGM,Sandy,129.46,526512,4518240
1203,2016,20SE,2,1,S,0,0,934.31,2.15,431.09,54.36,0,0,0,10,TGM,Sandy,129.46,526512,4518240
1204,2016,20SE,2,4,N,0,0,1729.76,2.15,619.46,165.23,0,0,0,10,TGM,Sandy,129.46,526512,4518240
1205,2016,20SE,2,4,S,0,0,1639.34,2.69,1057.55,114.64,0,0,0,10,TGM,Sandy,129.46,526512,4518240
1206,2016,20SE,3,1,N,0,0,1410.61,3.77,124.32,26.91,0,0,0,10,TGM,Sandy,129.46,526307,4518420
1207,2016,20SE,3,1,S,0,426.79,341.75,33.37,194.29,23.14,0,0,0,10,TGM,Sandy,129.46,526307,4518420
1208,2016,20SE,3,4,N,0,0,1287.36,20.45,922.47,200.21,0,0,0,10,TGM,Sandy,129.46,526307,4518420
1209,2016,20SE,3,4,S,0,0,995.12,1267.99,166.3,0,0,0,0,10,TGM,Sandy,129.46,526307,4518420
1210,2016,20SE,4,1,N,29.6,0,524.2,32.29,3383.64,661.98,0,0,0,10,TGM,Salt Flats,129.46,526928,4518640
1211,2016,20SE,4,1,S,0,278.79,857.35,0,2466.55,956.91,0,0,0,10,TGM,Salt Flats,129.46,526928,4518640
1212,2016,20SE,4,4,N,0,194.29,1273.37,0,896.1,97.95,0,0,0,10,TGM,Salt Flats,129.46,526928,4518640
1213,2016,20SE,4,4,S,64.58,0,611.93,4.31,523.66,558.11,0,0,0,10,TGM,Salt Flats,129.46,526928,4518640
1214,2016,20SE,5,1,N,0,0,283.09,18.3,2250.73,2231.9,0,0,0,10,TGM,Salt Flats,129.46,526878,4518880
1215,2016,20SE,5,1,S,556.49,0,212.59,13.45,170.61,277.17,0,0,0,10,TGM,Salt Flats,129.46,526878,4518880
1216,2016,20SE,5,4,N,0,38.75,1392.31,0,2841.67,453.16,0,0,0,10,TGM,Salt Flats,129.46,526878,4518880
1217,2016,20SE,5,4,S,92.57,152.31,490.3,0,374.05,232.5,0,0,0,10,TGM,Salt Flats,129.46,526878,4518880
1218,2016,20SE,6,1,N,3.77,473.61,526.36,68.89,845.51,86.11,410.11,0,0,10,TGM,Sandy,129.46,527078,4519150
1219,2016,20SE,6,1,S,0,0,720.11,0,832.59,657.14,0,0,0,10,TGM,Sandy,129.46,527078,4519150
1220,2016,20SE,6,4,N,169.53,205.05,0,0,330.99,0,604.93,0,0,10,TGM,Sandy,129.46,527078,4519150
1221,2016,20SE,6,4,S,496.75,514.52,0,116.79,311.62,59.74,0,0,0,10,TGM,Sandy,129.46,527078,4519150
1222,2016,21N,1,1,N,0,326.68,518.28,23.68,448.32,0,291.7,0,0,2,AGM,Loamy,125.71,519005,4518910
1223,2016,21N,1,1,S,0.54,198.06,348.21,21.53,494.6,51.13,0,0,0,2,AGM,Loamy,125.71,519005,4518910
1224,2016,21N,1,4,N,342.29,284.71,32.29,524.2,162.54,67.81,19.38,0,0,2,AGM,Loamy,125.71,519005,4518910
1225,2016,21N,1,4,S,7,491.37,15.61,190.52,100.1,44.67,0,0,0,2,AGM,Loamy,125.71,519005,4518910
1226,2016,21N,2,1,N,0,271.79,712.03,0,646.37,63.51,1270.14,0,0,2,AGM,Loamy,125.71,519008,4519400
1227,2016,21N,2,1,S,34.44,398.8,450.47,11.3,526.36,27.45,31.75,0,0,2,AGM,Loamy,125.71,519008,4519400
1228,2016,21N,2,4,N,7,510.21,22.6,133.47,266.95,177.07,0,0,0,2,AGM,Loamy,125.71,519008,4519400
1229,2016,21N,2,4,S,222.27,270.71,908.47,12.38,882.1,0,0,0,0,2,AGM,Loamy,125.71,519008,4519400
1230,2016,21N,3,1,N,0,509.67,24.22,2.69,106.56,0,0,0,0,2,AGM,Loamy,125.71,517934,4518920
1231,2016,21N,3,1,S,0,370.82,97.95,96.34,248.65,0,0,0,0,2,AGM,Loamy,125.71,517934,4518920
1232,2016,21N,3,4,N,236.81,116.79,185.14,4.84,194.29,3.77,444.55,0,0,2,AGM,Loamy,125.71,517934,4518920
1233,2016,21N,3,4,S,463.39,78.58,0,1.08,235.73,0,145.85,0,0,2,AGM,Loamy,125.71,517934,4518920
1234,2016,21N,4,1,N,85.03,554.88,367.59,0,233.58,145.85,184.06,0,0,2,AGM,Loamy,125.71,517801,4519150
1235,2016,21N,4,1,S,1.61,709.88,89.34,241.65,268.56,51.67,122.71,0,0,2,AGM,Loamy,125.71,517801,4519150
1236,2016,21N,4,4,N,33.37,392.34,113.56,0,72.12,0,43.06,0,0,2,AGM,Loamy,125.71,517801,4519150
1237,2016,21N,4,4,S,87.73,558.65,31.75,0,178.68,0,108.72,0,0,2,AGM,Loamy,125.71,517801,4519150
1238,2016,24W,1,1,N,373.51,311.62,59.2,31.22,297.62,0,0,0,0,2,TGM,Loamy,125.34,522810,4518150
1239,2016,24W,1,1,S,842.28,130.24,0,36.06,228.2,0,0,0,0,2,TGM,Loamy,125.34,522810,4518150
1240,2016,24W,1,4,N,31.22,141.55,197.52,10.76,187.29,0,0,0,0,2,TGM,Loamy,125.34,522810,4518150
1241,2016,24W,1,4,S,107.1,104.95,386.42,10.76,150.16,36.6,0,0,0,2,TGM,Loamy,125.34,522810,4518150
1242,2016,24W,2,1,N,797.07,268.02,0,0,188.91,0,0,0,0,2,TGM,Loamy,125.34,522601,4518310
1243,2016,24W,2,1,S,617.31,779.31,37.14,40.9,578.56,37.67,0,0,0,2,TGM,Loamy,125.34,522601,4518310
1244,2016,24W,2,4,N,600.09,174.91,18.84,3.23,156.08,0,2970.3,0,0,2,TGM,Loamy,125.34,522601,4518310
1245,2016,24W,2,4,S,102.26,590.4,200.21,29.6,298.7,0,121.09,0,0,2,TGM,Loamy,125.34,522601,4518310
1246,2016,24W,3,1,N,180.3,300.85,45.75,18.84,79.11,0,172.76,0,0,2,TGM,Loamy,125.34,522806,4518740
1247,2016,24W,3,1,S,905.78,221.2,0,0,158.77,0,0,0,0,2,TGM,Loamy,125.34,522806,4518740
1248,2016,24W,3,4,N,3.23,454.78,127.01,12.92,219.58,0,65.66,0,0,2,TGM,Loamy,125.34,522806,4518740
1249,2016,24W,3,4,S,0,600.63,0,0,144.77,0,59.74,0,0,2,TGM,Loamy,125.34,522806,4518740
1250,2016,24W,4,1,N,0,667.9,0,0,355.75,106.56,0,0,0,2,TGM,Loamy,125.34,522600,4518900
1251,2016,24W,4,1,S,0,385.89,674.36,0,914.39,154.46,1955.27,0,0,2,TGM,Loamy,125.34,522600,4518900
1252,2016,24W,4,4,N,355.21,293.32,59.2,0,355.75,0,0,0,0,2,TGM,Loamy,125.34,522600,4518900
1253,2016,24W,4,4,S,967.68,243.26,156.61,35.52,94.72,0,0,0,0,2,TGM,Loamy,125.34,522600,4518900
1254,2016,25NW,1,1,N,329.91,379.43,16.15,16.15,254.03,0,0,0,0,4,AGM,Loamy,130.28,523597,4517750
1255,2016,25NW,1,1,S,127.55,614.62,61.89,0,379.97,0,0,0,0,4,AGM,Loamy,130.28,523597,4517750
1256,2016,25NW,1,4,N,155,462.31,89.34,11.84,293.32,114.1,0,0,0,4,AGM,Loamy,130.28,523597,4517750
1257,2016,25NW,1,4,S,331.53,366.51,52.74,0.54,339.06,0,0,0,0,4,AGM,Loamy,130.28,523597,4517750
1258,2016,25NW,2,1,N,435.4,301.39,67.27,21.53,505.37,173.84,81.27,0,0,4,AGM,Loamy,130.28,523416,4517560
1259,2016,25NW,2,1,S,353.06,171.68,44.13,3.77,271.79,0,0,0,0,4,AGM,Loamy,130.28,523416,4517560
1260,2016,25NW,2,4,N,410.64,336.37,222.81,39.29,413.33,0,0,0,0,4,AGM,Loamy,130.28,523416,4517560
1261,2016,25NW,2,4,S,271.25,264.25,288.47,75.35,383.2,0,0,0,0,4,AGM,Loamy,130.28,523416,4517560
1262,2016,25NW,3,1,N,263.18,184.06,439.17,10.23,332.07,9.69,0,0,0,4,AGM,Loamy,130.28,523224,4517390
1263,2016,25NW,3,1,S,1.08,227.66,334.76,21.53,133.47,0,312.69,0,0,4,AGM,Loamy,130.28,523224,4517390
1264,2016,25NW,3,4,N,167.38,156.61,403.11,45.21,165.23,66.74,0,0,0,4,AGM,Loamy,130.28,523224,4517390
1265,2016,25NW,3,4,S,210.97,454.24,71.04,34.98,249.72,0,0,0,0,4,AGM,Loamy,130.28,523224,4517390
1266,2016,25NW,4,1,N,436.48,223.35,39.83,0,420.33,0,0,0,0,4,AGM,Loamy,130.28,523048,4517570
1267,2016,25NW,4,1,S,645.3,370.28,36.6,0.54,443.47,0,0,0,0,4,AGM,Loamy,130.28,523048,4517570
1268,2016,25NW,4,4,N,374.05,135.09,794.92,120.02,397.73,0,0,0,0,4,AGM,Loamy,130.28,523048,4517570
1269,2016,25NW,4,4,S,687.81,130.24,44.13,31.75,453.16,0,0,0,0,4,AGM,Loamy,130.28,523048,4517570
1270,2016,25SE,1,1,S,23.68,402.57,569.95,0,131.32,0,0,0,0,4,TGM,Loamy,127.63,523798,4517400
1271,2016,25SE,1,4,N,674.9,745.4,48.44,0,207.74,0,0,0,0,4,TGM,Loamy,127.63,523798,4517400
1272,2016,25SE,1,4,S,317,489.22,32.29,13.45,163.07,0,0,0,0,4,TGM,Loamy,127.63,523798,4517400
1273,2016,25SE,2,1,N,354.67,290.09,29.06,3.77,411.72,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
1274,2016,25SE,2,1,S,264.25,247.57,73.19,0.43,382.12,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
1275,2016,25SE,2,4,N,365.97,280.4,66.74,0,377.81,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
1276,2016,25SE,2,4,S,427.87,451.55,0,2.15,81.27,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
1277,2016,25SE,3,1,N,131.32,47.36,569.95,426.79,421.41,0,0,0,0,4,TGM,Loamy,127.63,523427,4517050
1278,2016,25SE,3,1,S,552.19,240.57,142.62,509.67,268.02,23.68,0,0,0,4,TGM,Loamy,127.63,523427,4517050
1279,2016,25SE,3,4,N,191.06,377.81,216.35,70.5,352.52,0,3856.17,0,0,4,TGM,Loamy,127.63,523427,4517050
1280,2016,25SE,3,4,S,37.14,659.83,189.44,1.61,259.41,0,0,0,0,4,TGM,Loamy,127.63,523427,4517050
1281,2016,25SE,4,1,N,65.66,430.02,547.88,0,325.07,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
1282,2016,25SE,4,1,S,109.25,160.92,350.9,0,382.66,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
1283,2016,25SE,4,4,N,26.91,269.1,818.6,0,921.39,34.98,0,0,0,4,TGM,Loamy,127.63,523245,4516870
1284,2016,25SE,4,4,S,2.15,530.66,30.14,192.67,638.84,432.71,0,0,0,4,TGM,Loamy,127.63,523245,4516870
1285,2016,26E,1,1,N,230.89,148.54,103.87,21.53,109.25,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
1286,2016,26E,1,1,S,307.85,219.05,0,116.25,142.08,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
1287,2016,26E,1,4,N,257.8,140.47,44.67,125.94,88.26,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
1288,2016,26E,1,4,S,313.77,220.66,44.13,39.29,132.4,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
1289,2016,26E,2,1,N,160.38,154.46,243.8,13.99,279.86,0,15.61,0,0,3,TGM,Loamy,126.07,521889,4517670
1290,2016,26E,2,1,S,83.96,204.51,135.09,87.19,90.42,0,325.61,0,0,3,TGM,Loamy,126.07,521889,4517670
1291,2016,26E,2,4,N,445.09,175.45,59.2,53.28,48.44,0,0,0,0,3,TGM,Loamy,126.07,521889,4517670
1292,2016,26E,2,4,S,532.81,193.75,0,61.89,60.82,0,0,0,0,3,TGM,Loamy,126.07,521889,4517670
1293,2016,26E,3,1,N,215.82,212.59,9.69,9.69,64.05,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
1294,2016,26E,3,1,S,687.28,292.78,9.69,203.98,145.31,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
1295,2016,26E,3,4,N,167.92,120.02,192.14,16.15,64.05,16.15,0,0,0,3,TGM,Loamy,126.07,521902,4517420
1296,2016,26E,3,4,S,241.65,127.01,58.13,88.8,61.89,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
1297,2016,26E,4,1,N,111.41,375.66,43.06,0,74.81,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
1298,2016,26E,4,1,S,99.57,0,276.63,12.92,37.14,91.49,0,0,0,3,TGM,Loamy,126.07,521910,4517170
1299,2016,26E,4,4,N,312.15,328.3,0,13.99,57.05,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
1300,2016,26E,4,4,S,117.86,30.68,444.55,90.42,60.28,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
1301,2016,26W,1,1,N,191.06,177.6,55.43,22.07,65.12,0,23.14,0,0,3,AGM,Loamy,133.42,521167,4517680
1302,2016,26W,1,1,S,188.37,271.25,136.7,0,119.48,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
1303,2016,26W,1,4,N,188.37,268.56,181.91,26.91,208.82,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
1304,2016,26W,1,4,S,110.87,193.75,271.25,0,62.43,0,438.63,0,0,3,AGM,Loamy,133.42,521167,4517680
1305,2016,26W,2,1,N,392.88,205.05,0,11.84,74.81,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
